current_top,current_bot,HV_top,HV_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,noiseGammaRate_err,current
38.67847938047487,28.63126345722272,7228.0,7228.0,0.015074373564939602,0.03406724189229396,1.1781328116509076,7.562873013822504,1.794741697416974,1.6386832512870617,0.1157482882295402,0.4381862808422685,0.16055438116329923,0.08974418172838683,93.1551667095541,0.0025422271686451844,1226.9481480120924,35.00077252738287,67.30974283769758
