current_top,current_bot,HV_top,HV_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,noiseGammaRate_err,current
17.932997506571656,12.872669981468835,6902.0,6902.0,0.01916622504857799,0.017302506741236394,1.1019371826217792,2.873328349530692,1.9491380781703362,1.7668921523280914,0.14378408877186377,0.18916299803416692,0.2249741165186414,0.10913683625692117,95.69307138558291,0.001926481320392444,464.23393182509926,21.52008152017874,30.80566748804049
