current_top,current_bot,HV_top,HV_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,noiseGammaRate_err,current
11.540028973121863,6.943208067403363,6877.0,6877.0,0.021510516252390057,0.00917224832550235,1.0843715182821838,1.854574819184046,1.934522697552774,1.7525462875317104,0.14200344373544005,0.12077803525033359,0.2240007286066228,0.10715508209998026,96.40869016803516,0.0018392493235369384,232.6858015718584,15.235288656439423,18.483237040525225
