HV_top,HV_bot,current_top,current_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,deltaV,current,deltaV_err
5800.0,5800.0,3.1616666595141094,0.5,0.0,0.0,1.0,1.144927536231884,1.0,1.3164556962025316,0.0,0.02898550724637694,0.0,0.03250507891858101,0.001081081081081081,0.0009661122155928506,5.179170618772247,0.647587619922687,3.6616666595141094,0.03555264339475488
6000.0,6000.0,4.699999809265137,1.399999976158142,0.0,0.0,1.0,1.1262002743484225,1.0,1.07673568818514,0.0,0.010973936899862702,0.0,0.010390694216503071,0.0030173388707356637,0.00168224487633787,21.8044365023237,1.6180327499087934,6.099999785423279,0.08581167886211165
6200.0,6200.0,8.881666390101115,4.199999809265137,0.0,0.0,1.0869565217391304,1.6455696202531647,1.28,1.1087179487179488,0.01449275362318847,0.018143459915611615,0.017297297297297343,0.012091014911202791,0.05714271471513388,0.007218436586981251,119.55696193571768,4.277321775526867,13.081666199366252,0.22110377031978767
6400.0,6400.0,16.973333231608073,10.199999809265137,0.0009551098376313276,0.0015331544653123803,1.0731707317073171,3.5568362480127185,1.09375,1.1735389428986478,0.0060975609756097615,0.06518282988871249,0.006179378531073532,0.021119322576031774,0.3032060010397841,0.014212001834728679,401.7336901171217,9.556869344655961,27.17333304087321,0.48877960190878206
6600.0,6600.0,28.74444462004162,19.89206308031839,0.0028790786948176585,0.007246376811594203,1.1277472527472527,6.723897911832947,1.1753958587088915,1.2891074304117782,0.017857142857142794,0.1844547563805099,0.018321518181313667,0.034419493104193455,0.6960391744249248,0.014269799647965082,858.1012661019075,17.634478683358154,48.63650770036001,0.8976218766692224
6750.0,6750.0,38.933333669389995,29.452380770728702,0.009699321047526674,0.018748276812792942,1.1772575250836121,8.666101215719536,1.4356060606060606,1.4278350515463918,0.06465997770345577,0.34322872490811385,0.07474430118056685,0.05439627667662461,0.8766682566907876,0.010290635721229043,1225.4139942714933,25.15173038372168,68.3857144401187,1.2773230356864997
6900.0,6900.0,50.503960448916594,40.57920795856136,0.007936507936507936,0.04346739945041219,1.1976112920738329,10.077771939043615,1.7053490480507707,1.6153926373970173,0.12486427795874033,0.5599054125065699,0.16101407268131251,0.08502486502563888,0.9197782555759916,0.008589890345375632,1612.501065978755,33.75064926057834,91.08316840747796,1.7119295845272724
7150.0,7150.0,73.01626059679481,64.05365824505566,0.02835538752362949,0.11116600790513834,1.2880829015544042,11.836877448237269,2.2156074014481093,1.9842571800023638,0.1730569948186529,0.9902070509233347,0.26241591208640713,0.15317786755144325,0.9377727607164095,0.007534293192156952,2324.890316048598,51.18145514960368,137.06991884185047,2.5927935508577655
7300.0,7300.0,92.90058818143957,82.0511760487276,0.03333333333333333,0.18948655256723718,1.3203463203463204,13.143856447688565,2.4221311475409837,2.1293703866534,0.18614718614718617,1.2144160583941606,0.29928631995477684,0.18010116403107435,0.936147294194301,0.007786159364805471,2766.2807911626187,65.35460687545252,174.95176423016716,3.310552272184078
7400.0,7400.0,111.86000022888183,99.18642888750348,0.04658077304261645,0.23491432828408243,1.3785871964679912,14.800787659993436,2.5052041633306645,2.126435762118054,0.20640176600441507,1.3409911388250748,0.326234803999188,0.17665534572247799,0.9408869117504497,0.007603665480493102,3101.6430732468248,78.85701267842973,211.0464291163853,3.9943603749925667
