current_top,current_bot,HV_top,HV_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,noiseGammaRate_err,current
49.50526798951637,37.116439448606954,7253.0,7253.0,0.012992204677193683,0.040891884021797914,1.2101433296582138,9.936349542546456,1.7725036443148687,1.6305743261803518,0.1085997794928335,0.571653165054478,0.14596740152580434,0.08870600820680452,91.71254313542188,0.0027741789242371035,1603.4835138812423,40.012145597544546,86.62170743812332
