current_top,current_bot,HV_top,HV_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,noiseGammaRate_err,current
35.026998050269505,26.183909280253797,6891.0,6891.0,0.013486481254436343,0.02348976535197204,1.1527421479581224,5.490699116416059,1.8258751353302056,1.6299882836210668,0.1084379116688623,0.31103704851960945,0.15699113313119528,0.0873853499101096,94.25439858423826,0.0018821022924978067,882.4226434803068,29.661390733592405,61.2109073305233
