current_top,current_bot,HV_top,HV_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,noiseGammaRate_err,current
85.5123017364078,68.83457327645922,7255.0,7255.0,0.008492356878809072,0.05268349941310157,1.3370607028753994,19.460373300764655,1.5909711554872845,1.5161384285949147,0.09025559105431302,0.9648337935429083,0.10060421968106503,0.07161844601346012,88.1306257628485,0.003246638696686125,2919.3785598878967,53.99397315575788,154.34687501286703
