current_top,current_bot,HV_top,HV_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,noiseGammaRate_err,current
5.608386056332648,1.0844936755639087,7016.0,7016.0,0.02824491312830995,0.000624625224865081,1.0730337078651686,1.4551365409622887,1.9613300266372737,1.4012511170688113,0.09245022669032132,0.04941482444733425,0.15557949809604743,0.04602207644651224,96.96209050640904,0.0016781984637791309,7.812695317382934,2.6372841606407396,6.692879731896557
