current_top,current_bot,HV_top,HV_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,noiseGammaRate_err,current
93.18670868140664,80.09954808461084,6946.0,6946.0,0.010344546713366458,0.061995552112746447,1.352047433759496,20.180341513182622,1.6290256269699877,1.5537859365624629,0.09894385769872138,1.0556838318208683,0.11108411247630867,0.07724169964440031,88.66701291258485,0.0028758424958702914,3100.288964835361,55.64541922246045,173.2862567660175
