current_top,current_bot,HV_top,HV_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,noiseGammaRate_err,current
8.236440513093592,7.194406731654022,7100.0,7100.0,0.019440587185082323,0.008319604612850083,1.0691876168709744,1.8340365682137834,2.15643218033424,1.8826894379041619,0.12320797839185538,0.14053293800129252,0.2228200527858868,0.1339937020296793,97.3294735771953,0.002293112288427913,250.6226398275898,15.825827116276631,15.430847244747614
