current_top,current_bot,HV_top,HV_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,noiseGammaRate_err,current
22.606310105916418,19.57801166410428,7100.0,7100.0,0.01757539444777312,0.023247333394110677,1.1147195276254744,4.001051876643557,2.0561861520998863,1.8360937836093785,0.12378743146351745,0.2863016973464019,0.20551358271456355,0.12261101345213521,96.34596040719812,0.0026752536683778668,714.5279826509659,26.72201071479164,42.1843217700207
