current_top,current_bot,HV_top,HV_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,noiseGammaRate_err,current
17.024095948329418,15.13925932923693,7000.0,7000.0,0.025917821541453927,0.020560747663551402,1.09582498844554,2.9268225523994142,2.2573222737710297,1.9504807420926864,0.1498485081908283,0.23130637824501887,0.27154497237349484,0.14285630707231922,97.16618541512989,0.0011724143798857473,527.0981598095518,22.95088853220816,32.163355277566346
