current_top,current_bot,HV_top,HV_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,noiseGammaRate_err,current
33.52808358049483,30.00246676457675,7060.0,7060.0,0.029922202274087373,0.05403179515336045,1.1496859363355691,5.661481599659647,2.418001666821002,2.0550918902670996,0.1594804641754497,0.4900021272069779,0.29455692420085056,0.1637002457534944,96.523117687576,0.0018575629201574146,1150.3513541998689,33.90578581723294,63.530550345071575
