current_top,current_bot,HV_top,HV_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,noiseGammaRate_err,current
110.09289097597626,98.3248029591348,7000.0,7000.0,0.015028673126359502,0.09890713109436598,1.3967191884308223,21.870774021352315,1.8998609179415855,1.7233324180573777,0.12497301964170093,1.454348309608541,0.15603113070754304,0.1074517661057901,92.90525043504853,0.003637729427622678,3740.656889521051,61.13939448877729,208.41769393511106
