current_top,current_bot,HV_top,HV_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,noiseGammaRate_err,current
24.642143707521303,21.794923478033542,7000.0,7000.0,0.023044692737430168,0.02815458792375528,1.115299100052938,4.124552725741949,2.2292576419213974,1.9218580559560108,0.15161461090524098,0.32132708903388796,0.2667806237031123,0.1389027774894558,96.39129059189649,0.0018846771980088619,771.7474866855384,27.772401291658483,46.437067185554845
